BUILDING.ID,pred_gas_cost_saving_ACOPT
383278916169,282.9056666614086
383290896418,90.04117531845569
383291888609,236.78295966513653
383293889059,236.78295966513653
383317906741,300.1648473867611
383328892827,528.1189692344228
383409888313,401.6332060193524
383418906619,253.19422493463242
383475888737,236.78295966513653
383476888542,236.78295966513653
383476888676,236.78295966513653
383476888921,236.78295966513653
383478889116,223.9491134792092
383488888348,502.64682774807324
383518913964,324.69714452284535
383531893153,181.8756543352445
383575914162,273.68410891850584
383613914422,277.36682531359804
383624915256,182.45717708119597
383635914938,317.85737400876917
383645893806,289.1627945691677
383662906468,306.43313255424874
383665889056,223.9491134792092
383677905746,408.3711250574313
383697906080,407.43915245641654
383815896479,265.2757090946082
383819896687,260.2191293700574
383820896574,285.03531772395087
383849906387,519.7732190696483
383964906237,225.31046487463124
384148896441,232.61056051342453
384149896540,261.25391025303037
384228896722,240.7943747247405
384272896240,315.9673533791876
384487896707,305.3249994790599
384994893502,267.72231520663547
385203893489,293.39160308345225
385212896262,191.28858654526886
386345883904,-727.6288220012876
386575883961,412.8115394233409
386591898567,694.4451693769552
386618883811,469.23007459799595
386714898882,225.44341158585104
386767898063,231.5141659392366
387013896321,292.85379805916057
387072898899,188.76047598912547
387386896298,269.7486423694322
387498898982,238.4710284534666
387544896367,483.938537237339
387768896295,218.70921757463537
387827902827,182.15689327007925
387969896266,281.5537099018329
388116896270,363.84202527634056
388245895753,258.77618164597675
388330896803,180.70496323449495
388390902513,331.7375991448486
388666899207,334.08960893589875
389243898916,89.12837500111739
389467884701,331.18206780314927
389503884266,182.19767869855295
389635902693,107.63378875542008
389944902851,275.6588027962761
390311902842,289.90397359430574
391869896539,323.13554459602324
392185910796,501.77536647596577
392795896526,291.16841958635223
393224906041,251.47735631635945
393288907341,324.822381948519
393856898509,259.87619679357795
394741908728,157.43521388615594
394973908625,238.42207995907205
395110896141,294.92841699575234
395346837868,356.33933262095604
395399896202,266.99381055384833
395704895544,484.28130869839794
395978908712,140.73221559292716
396735895882,270.8260742014163
396798905808,74.51573549566237
397132892399,504.39792349806856
398444886458,294.0312164456806
398471885679,169.17685594170777
398504886181,79.78865352242182
398712886270,177.5674065712216
398795887708,574.4965742700912
398839886227,60.91976225739475
398948898861,356.98983706125426
398992911908,346.1976045813427
399051911334,174.59335749602963
399085909786,428.42195236310994
399087896452,284.0062847978565
399153886268,251.28148490314015
399203910375,141.14437011380372
399207912060,232.97485671671004
399216910632,269.5642594030866
399268899495,97.26928536510815
399332887733,337.6575784679657
399340886990,427.6437931213368
399371886150,376.2855080515253
399397889583,334.41738103673185
399400891311,272.10732260921276
399411901204,415.5760088189242
399441890050,348.9103981230217
399441911856,326.4824335297554
399649887700,321.503316441974
399655887107,421.8942465511895
399680901132,352.30058139630034
399687886326,91.0455853335154
399701899576,382.24171102305934
399735900940,315.32355879878514
399746901791,415.38776879739385
399759899025,85.43831002360523
399767913480,493.4030714417721
399778912746,242.98160277524912
399938887042,398.85816061801006
399946906676,290.5468895323234
399989897561,261.39995009848474
400046910437,216.01936719848217
400062909942,354.1637256683107
400141910411,127.25436311717363
400186910666,383.4230432165493
400195909633,153.74473814689352
400213886331,348.383148381185
400237911660,256.76621245431073
400366886694,234.46418195285315
400633893574,579.8568360671153
400961886303,310.3944515695426
401184886378,85.10241342746107
401333887884,293.7721995886784
401514840550,129.63856127947687
401573885390,261.0480260217456
402252917842,380.9300482732359
402257918661,241.84838532408617
402306884699,282.7510596009314
402392916826,270.1667279003543
402555885228,465.5672316967954
402691895849,331.11064895125133
402731916972,534.7170933715126
402847884286,333.1159138555892
402850883520,331.7154895838931
402885884809,447.7526246964727
403049895823,311.2652492736917
403109916945,355.22068322928857
403199883178,412.69922256134606
403267883561,407.95855840998064
403269883441,248.37428411790066
403273883722,249.1609801645484
403274884028,352.61297323236755
403283916845,346.32727817484005
403609884896,261.38966975959596
403613913834,167.22138012817277
403740895674,575.2339247635744
403753912665,376.3125760064399
403772913397,434.2415244993151
403898883039,143.10600445828933
403899912161,563.3899004236488
403904914860,301.65893483930324
403918885283,318.82050327594595
403977914508,253.62069693249322
403998913694,240.05131250526415
404032895611,349.6326886908718
404178883880,159.1533149605928
404414885313,271.84587817428104
404660884630,218.76451244203497
404694882609,379.31813809061236
405076882361,337.7099836366484
406262885408,129.79752868760232
406488895797,209.87937306283035
406494893410,158.82579139278295
406759885305,352.03764519204327
406994885305,239.01444058631404
407346893402,368.2355257391825
408428903392,552.1812592499148
409207885246,257.0243744891096
409622904665,343.4779503853011
409646904982,431.7202946813844
409818905464,216.738290485829
409865883925,490.40773871824103
410033898757,96.5135041349848
410061918297,321.83211267431113
410167905407,369.83346588421284
410249916907,265.93129614873425
410423918765,271.03246310464493
410701919036,250.2080600279531
410815919034,81.60795842164163
410885918448,522.6655963243012
410968918971,384.43345212075315
411125905466,395.65107105755106
411319896095,247.85769207314638
411629916309,192.07064864190016
411989890809,284.0892527867039
412387921628,319.0602102483116
412481921416,155.19664769211337
412616893126,237.9995692618887
412841892459,331.8655427819967
412859892300,241.14056925018488
412912892777,265.0797257571013
412927892877,237.6639481491929
413088939138,600.2067216744148
413569879736,598.5357705658862
414899895553,152.86835778717523
414972893466,74.365337991626
415184879552,546.9313334005344
415259892124,231.14844536363339
415268895308,127.48782560331323
415274894894,258.2028636738078
415553879956,202.30275423717438
415829821101,247.08083582670554
416202879924,245.23922582858572
416286895731,401.74919689774714
416466890846,290.9687522723505
417447839836,185.64966240234062
417535893220,278.92257124836095
417545895824,347.59736307467307
417569898723,71.91597449495887
417620893202,303.4777498531384
417753879625,193.1210928927812
417836903641,382.8221709016819
417899895169,354.81110398359544
417901891827,259.66584572724594
417946821370,225.35348712270576
417962894177,124.50645430557613
417978894506,151.97825884396994
418157898450,214.60581540817958
418213840624,260.02794651707575
418332840576,223.32369695059222
418358879453,217.95125577339238
418596916009,254.04219502366072
418627845966,267.89573653130685
418719846243,370.8330835964133
418772817957,258.1493153411852
418772879441,377.11031873521927
418957907930,232.93024251955805
418964841435,228.91308088101874
419043905998,262.0439543632187
419071908316,196.52233678845587
419133838617,305.57900897499616
419146906332,298.6732826584978
419171906097,281.7434499270417
419172907503,347.7783088234582
419178904335,341.15322244908316
419190846190,271.10849111200366
419223908632,274.3171923631929
419250837603,293.00863231625175
419276908315,272.56671693521633
419370907251,117.77774241208553
419390906146,277.80591292531125
419396904071,336.54386404586523
419416906428,304.7697716175487
419427908664,264.98376662034565
419456907708,244.79373519075898
419505908588,233.900460341514
419568905939,248.7760639436
419588844344,121.2347168736747
419601844009,474.3883866022798
419605906904,275.1439451018781
419661844664,187.8914319632968
419706906043,316.7282579323569
419708851480,250.5984850266962
419709906644,255.09052353211982
419714902309,105.3202062127522
419753904000,411.2620599459415
419763903887,414.9682246707585
419820815813,290.380396226246
419835893421,273.15810632797303
419848893202,301.06132910652656
419855908751,347.0199052839175
419958839869,208.7785460430761
419964883517,465.182702120919
419985883142,274.8247843607976
420010882869,360.18025037856466
420025837077,227.40744856537844
420055844284,493.68274297966684
420084902076,218.56875592036496
420140909364,571.2306598100979
420149837843,217.13340297550224
420200837898,199.67592490761987
420272876980,278.16736595660524
420296902155,265.81799005970146
420308843303,243.71711857333938
420317837141,276.9444259418274
420321877170,231.55781299726235
420333839494,278.98485962074284
420340877544,390.0319665143538
420342884206,361.11488317748734
420352895186,254.04981720442507
420444877112,256.70864850372294
420454895125,288.6233755134335
420486897586,369.7810509630518
420516903781,169.50115135480425
420540879743,496.8246636182639
420592893796,301.2092576178316
420606915239,337.0996838515319
420624841495,189.47166727595405
420632896767,280.03094151363916
420641901507,349.28868892186887
420655901403,253.10681812646385
420718840926,188.4759883379558
420719882301,269.5993001855539
420729881816,286.23901513102754
420732840079,189.74758053535768
420760837872,136.3927887181259
420779904845,181.59582175661947
420796894370,413.1053532172023
420801902153,301.7583419564441
420826884325,298.9261125145263
420827894871,294.9230181698044
420853904909,319.8148841297922
420867835941,155.24795402404035
420884842921,238.25831239266427
420886894092,346.1654218301138
420892839078,218.11383217857156
420901905080,189.19056118183823
420918843288,301.2412270271935
420965814701,173.10286671876005
420967848821,336.57185700220407
421029904356,289.00135195529174
421034905304,292.7016448301091
421049908561,309.62187064539813
421062905164,230.45292757297238
421083890853,184.37783172727538
421091843143,144.48658691242687
421156895767,256.5691968001097
421186878286,151.72141989323308
421236896091,313.87755144866475
421291865990,121.87928307559534
421311841162,190.98653366791325
421334895712,273.19690017580564
421354906723,299.1111863454283
421449932901,236.8515333299559
421454908568,266.8790275935181
421464841625,238.89422726492586
421549895830,409.2198747029051
421557906591,243.74095690042668
421592932726,231.1993727450302
421594841414,168.05075709616662
421636841788,292.80487153222356
421649841284,284.56280485537116
421677836785,155.65609448563444
421685813818,256.5333026883927
421739907202,261.28390025274155
421758882779,377.84426463179403
421761905567,275.56627675251525
421785890494,225.3994777237014
421790907459,141.39102205696273
421815877872,92.46083738937806
421845838878,173.84820844828414
421875841141,185.10766618021958
421883878655,307.59204396009414
421887896067,250.5198187826046
421903837008,123.74323261466331
421914822687,-187.89587842199663
421924841217,219.77924140059685
422107839876,168.4327526353074
422173893124,190.2218360594965
422279836692,80.86089231047916
422316836931,382.55779410866745
422364893185,256.6403770495669
422488905927,328.47734506842306
422503905532,131.16125795212483
422596840410,204.6752706594933
422605885455,207.44528361004583
422686893119,330.15657331487364
422692896237,347.73428371654796
422718889340,302.37586315922687
422718895762,345.24040074581427
422753893342,279.1076917025137
422792898684,386.0500980056196
422941878481,150.20154455754826
422942839624,129.59582596820292
423029903465,118.3595570237962
423096889619,224.05053470509398
423152884098,83.56018252166028
423153884656,242.6213362222644
423160878446,225.75591704484492
423184882752,250.8450945054591
423194885000,268.97972364436123
423198884256,226.50972918159965
423199894188,232.20679259588235
423203905648,340.8571320940692
423215894553,221.15889846731307
423230903102,264.92258931516255
423368839294,84.0963243080946
423376879571,299.4152363235519
423440880007,236.52141535445213
423484879098,338.9686777582951
423550878881,284.3143961377295
423554838919,97.39799190062526
423642903370,364.2770660730919
423701905891,242.09906953589925
423760891092,144.46374676462304
423786879892,230.62768632662676
423795878846,128.25597949573572
423807904325,270.4629324142998
423833882798,73.92834710714818
423862878695,188.1931473114015
423867904001,306.0643186440599
423868903721,321.85035669646635
423870905005,304.9101673174697
423891905412,307.5676339573401
423898901171,168.30966414225816
423899905358,295.6250991777448
423933905161,283.4669465986775
423935905218,60.06145253486481
423937906143,310.2508345650092
423940904199,277.74300356411806
423945896111,484.82152272886793
423965903213,299.1532763142488
423975904780,177.76665352086488
423975904897,108.20423272467922
423989838088,176.43891899346474
424022878939,341.98219178916634
424048847354,328.72234088177436
424054848227,245.1643413790946
424075840416,282.1118770174966
424097904183,234.97535537780294
424099903397,279.2259919870514
424099904674,279.4565979153114
424100904045,301.91431264777026
424104904784,293.7681771976489
424106878805,225.30227724543496
424112904979,274.0216717782965
424125846899,235.16468361125698
424132907127,204.29555478926085
424148847924,240.1971424109269
424154905471,93.82763503940271
424165902825,347.88176446418726
424184879685,390.27039547233875
424186879165,277.18023839040325
424236847386,292.8152670016501
424339848081,347.3134321625344
424340879242,197.73309987872057
424341879777,240.27619754688283
424355878790,217.27911043218577
424375906832,196.4398296306705
424384902879,311.39982616278803
424397903876,143.85766917501093
424407846557,199.70625729445712
424426908211,170.52644557779337
424430906593,282.91415992901267
424432907568,236.03852473005114
424465906993,73.6759863080203
424477833057,343.6002934920104
424485848043,300.70008908623737
424487904204,242.1785165168415
424502903490,179.47978414523402
424505885194,244.23838516134222
424576900927,197.93168653559601
424593847183,425.27371306819595
424619904175,203.92163966079642
424663903143,102.39273871370484
424663904268,168.74560036840532
424714904601,241.5695983917207
424737905905,308.3247465357824
424750908283,333.9119574102151
424779885230,179.56008175978062
424891898802,289.61238516887585
424940838000,314.5000283417171
424961809183,331.63995063080375
424979904208,264.6299303313566
424980904318,275.26888880606737
425014904430,277.9529948270027
425015908711,242.4633038199507
425075904846,454.94610050609907
425077906171,234.90701466391047
425098890010,222.40828525121591
425207847897,215.3853974156177
425243907130,221.811740719123
425258914039,337.5058692909431
425291846894,357.52231537000506
425305907420,123.44178493892353
425309882602,243.26838454173893
425315838085,97.13917754559002
425320910418,227.5446802174486
425321847033,201.96608804001679
425324846552,185.802369281196
425341909908,374.7263809616288
425379907695,510.74426731939
425408846651,80.7221736018262
425409893657,108.77703276706055
425410885410,93.85809310757071
425419910693,110.78478507876754
425455909103,467.32905012213973
425456898677,216.44019330493703
425480884585,625.3082796206888
425480909381,256.9504619520333
425481900775,503.03286258816445
425502883927,272.15445057303987
425573898656,246.30940720191145
425643882570,180.91372743891532
425726877337,98.7106542238003
425750907714,454.03426354815014
425759940527,518.4693518593311
425771846082,331.2429252202068
425847837619,210.88794241843505
425867846919,122.66769075745219
425891838765,154.616198370416
425891911907,330.38493867713913
425953877116,145.96883588514748
425991838371,131.3480102042221
426077909154,185.1516104483292
426196821761,204.73365263176984
426288881190,249.0341676890978
426349879207,266.54009047987535
426394882541,274.83142958359224
426422895136,316.7460214902976
426449843312,269.5970373913493
426477892004,387.8900673348647
426493839104,310.79563663869857
426494881594,246.5429073392579
426500879250,233.0258713541927
426546882417,218.83165732749944
426572910020,724.63583671912
426717881523,270.2084957624939
426734880850,295.6098829861987
426789842900,252.42824303312094
426801881093,229.60033131935455
426844894709,294.59336358306774
426867895980,363.2472102469854
426908817542,239.11918445603567
426919881420,103.25220129231577
426934833901,235.5478075111868
427023885231,1183.2969864716415
427030841893,248.12065426088157
427042881178,306.680232308172
427049843014,229.4845202134577
427062838050,233.41778641597273
427079894278,95.2612808750043
427091897096,280.75136105450434
427180819079,416.29069934641484
427187838123,312.3782499374505
427189841986,413.24512178503585
427216845104,552.4135494175072
427277843390,96.5721739004226
427304843098,256.9511103004601
427310842857,220.67817812815906
427388876700,248.24830943105462
427518839811,295.49209770338456
427613832811,152.01340472037495
427619885192,255.53194465634996
427638842210,235.78713982844172
427638844868,357.55092528053405
427669817533,547.563819909573
427699837447,191.9125103550314
427727844775,337.843544307026
427732822766,128.88435422364716
427739842576,296.68094546080266
427754842294,265.70130960393635
427766819555,479.7983903603541
427802832238,68.38887123460066
427817876548,279.31365889581457
427826840741,135.03955576206766
427862839606,143.41277560933375
427928890514,179.00178536107714
427957806470,415.8097857600334
427978844472,628.2024931370053
428005845114,284.2984312065533
428017845306,289.3510130488258
428073890506,286.3624923252167
428115806187,365.07013764987437
428215819099,509.0085718208941
428297846128,290.46852293823986
428305818336,521.5690781388246
428415844138,230.54710373330963
428455896654,258.5413040425928
428511895681,262.9335619451268
428645834929,182.4285063855782
428688882432,177.73599519977088
428693878790,232.04698408882732
428703881247,270.97567252937324
428751936958,475.1124571453745
428768935857,252.7381017429794
428776840097,175.83046540237393
428798844388,453.79157448221173
428842838190,122.5937178641558
428988935463,267.77422725799363
429086893371,215.37106418135298
429121837780,189.3757949192298
429154815473,503.149316635638
429165937144,222.0864830706104
429372877474,112.52035970905644
429414818655,332.5575014632547
429421877896,240.82827571834667
429426844878,444.15818882198846
429438936487,126.27900567414439
429441807163,173.47043624850176
429460936211,346.06959916269176
429646885466,177.95606531764247
429794877233,138.26346640454426
429814935840,288.667815901878
429869888178,269.04600169559933
430002885228,237.28414156343914
430046836601,215.45126825328546
430060877161,214.36372122961816
430284840776,192.63382260502974
430403822095,266.2738967937441
430453934152,330.65948469648174
430454843344,209.7622516138727
430486877047,116.85882809179428
430565896052,259.5796986374692
430694877293,222.0817930370775
430810832910,305.86577339736664
430894888242,182.4657023099469
431057882408,313.3044695518643
431075881754,234.5294346221581
431099892038,297.95076976768956
431138807802,499.92942689678995
431144888805,236.97726932352847
431161892581,305.08655495206136
431188831670,357.4413683007811
431297877644,93.14445692261695
431327878385,541.8799543995169
431333881841,237.28586311500672
431361833244,397.524247002174
431364878161,263.5606023188463
431369882520,164.76683403308417
431389894464,149.9852809249363
431391831285,357.4413683007811
431399891245,177.29169958073362
431460882308,271.97480020132326
431545901553,66.29022742650133
431579900174,472.6517378901036
431616831000,350.07593551059676
431764876644,217.04656646819666
431840812455,547.0228944522796
431908842284,81.92466128773854
431921877472,152.30187058658817
431958895769,223.88823515772035
431964900571,231.88987313257942
431976846851,448.01002985264745
431977825251,398.15584156906743
431982899274,103.26748446943357
432090842023,161.92920194219505
432344845561,205.39603580780903
432397845375,238.6063238904241
432471933576,87.32805175010934
432504808098,258.9946336726637
432610843398,215.2724515901627
432634847225,399.02246194176655
432686890497,259.4829894387798
432955893131,100.88793094164188
433038844123,157.87131545055178
433167829349,501.13435432582406
433272828499,262.5190225724
433372828774,253.45800339106384
433389828284,75.78447675778366
433406898774,81.2968560665166
433416817656,383.34384728533774
433462830592,258.1895105890302
433470830245,354.5928117851587
433590843691,484.32880848925515
433644830167,239.46212322952127
433648818518,329.6564069523171
433663876545,212.1118717310913
433727877656,297.09853208286205
433791830879,147.7571723497833
433796895527,326.0954266762684
433823836698,319.0740488384046
433907818920,267.65184245037335
433934878492,252.2139561077632
433951888750,282.10366780666965
434174913458,300.3750725011828
434199912814,140.14478146465444
434260895269,340.31065490523156
434304840646,245.33219056240685
434433880130,119.90069178056362
434446830172,87.35004988427677
434466840551,253.92519548428857
434485876092,209.97764692397897
434507821014,247.89493666208892
434548876160,161.23546757635543
434586840790,214.71223142244227
434635840311,239.94370504466883
434776877235,92.46448708130663
434777880088,157.495276294076
434818828333,450.6750001533021
434882828030,385.3407795660091
434961876071,281.5591642025304
435032876203,215.88099750244896
435092821271,229.04718644105037
435145813926,559.3290196333404
435187876009,86.03349088909816
435244831835,315.9717968739363
435248813652,386.3669796911437
435291820991,349.83480724698603
435377831924,203.83718046675614
435381831652,115.876647089003
435466831704,110.14797714108184
435507814118,540.1378758567761
435563815258,419.56049297714355
435702888055,239.885007504082
435707813885,432.89464937454926
435763833346,400.8447563178549
435913921242,374.8046910525269
435964833397,163.49921841034939
435994910894,311.8327109798844
436027832362,355.25064113030726
436055820697,182.7884343092571
436077833259,328.33137487393554
436093841101,152.6068260501549
436133832121,216.2726494552637
436227833558,264.46602089524225
436248831065,74.28016619072544
436262877251,90.22840516934579
436317832394,260.1879824636253
436324833365,392.31191980056434
436329829671,183.83825012618837
436370881455,223.29178176718477
436385881653,135.01214943286666
436391893650,278.3690385630387
436393878973,260.1586041992035
436427889016,277.17787589799354
436456889317,281.3996839457113
436460833287,298.20770967215935
436553833017,244.01348654661882
436585881245,179.9479576247116
436594880853,265.27511932362313
436600881705,178.80170122163787
436611876159,241.48509655267517
436615881558,134.24143138972426
436635881473,154.28546517480368
436736877249,196.7541244455583
436759833617,168.03489996534478
436815821637,246.98616278964153
436872831442,198.9960597046047
436883829693,164.80418371030342
436906910605,323.1776021396617
437003880103,200.8996089803185
437007815588,304.45293313799414
437098923293,250.3992519215456
437155829913,158.77016437606028
437220830119,408.5220178861843
437312880112,243.86507903049417
437379832124,293.04631830735286
437389830063,313.5629360816958
437506877433,104.19110584612851
437528829673,144.31352865351954
437614880116,307.55288416022944
437779832953,220.0950183593546
437783830194,503.5184947828588
437880877496,145.91082818995406
438178923402,127.72912215576237
438271885130,190.69487987227558
438339830166,235.06877402204972
438550833040,203.65466358817937
438572833175,84.00251670261525
438724830776,235.59487850721294
438732831148,273.08983553687926
438749903165,225.52066145356247
438840832698,96.13379876608286
438876831832,234.77259230787357
438922887635,305.96145912251836
438968888533,77.43294000734674
439019887458,275.7649473660892
439103841839,531.8397071308506
439207829361,346.39114414439337
439223833719,434.8177672469687
439335829570,218.04561384867844
439402877421,344.3481957128707
439524823105,254.7481752204239
439721893005,408.0973868130842
439818832822,188.5893626742151
439850831316,131.87712120708298
439858919529,272.3916364514554
439906831155,141.80696957989497
439940919467,178.48778761196965
439957830727,383.6005337945591
439986883137,260.84502074763736
439996883034,243.53571953129028
440001884214,289.5352807763469
440230883150,321.08096370088515
440300895123,546.2806952750212
440340884686,129.67750398314857
440363833770,272.84204816593075
440375884133,125.21439268481684
440436882949,273.68438116343674
440437831007,427.1171701082584
440455842733,182.09098674538302
440505917269,70.92509363559714
440509879873,207.88273615036445
440531918062,336.02008880507464
440551885142,152.42934261603554
440648884069,185.1596358300273
440779877280,75.3668428660692
440948917655,395.6086901198433
441078830539,526.7460632834957
441183877247,110.12300117087695
441205808213,177.61943932531355
441281894457,242.93848282720157
441405832612,193.08789075032712
441502877684,135.40636555199956
441524832707,199.698912490842
441541884154,511.9961710076513
441592876267,327.7165617124225
441593894246,376.04638430861786
441627899238,240.10977029644752
441630898770,87.86791987771755
441759833953,109.33018567640022
441795881232,311.65427952919435
441796833510,221.72033658422012
441826885917,268.0426331635262
441870887265,264.67358138413516
441879886485,271.7069785630767
441913833737,205.76321061080532
441916897774,266.6884053412968
441919899013,258.74026207474986
442001841963,300.8721305540113
442094879424,279.40868158441407
442181841991,171.03272614035112
442301879765,422.5569580633718
442364884754,435.4887818152184
442460874281,297.54610632376114
442470874133,264.1399353815477
442493908355,301.022382269833
442549922843,219.02950844627546
442583883340,187.45023691291337
442625879106,253.47063519046216
442650879899,84.29806910680283
442672879459,298.86542602159994
442689908495,224.1143379560762
