BUILDING.ID,pred_energy_cost_saving_ACOPT
435955844002,418690.51530235854
436323844287,607245.4384296406
436341842530,450661.51612621255
442593910721,11565.835641467302
442871910523,10303.215002287752
447446829420,22515.29845288686
447533873733,12172.27385106046
447737802508,38780.18564086162
450696884785,19720.282843846206
452171872920,415266.6963083406
454615845120,274449.615640976
455197870572,24496.11671482701
460902830465,24595.23542886016
469241756568,15548.97991447075
472597746219,5143.056692563191
474401845417,9374.367163767973
478641843437,33561.403859183425
478907841613,17959.300806813597
481217850636,19649.425591158324
481985840971,312327.2644228227
482022839527,382170.36564659973
482117741297,9644.41511320997
482355839896,248687.96190454028
482388842442,10621.640627955101
482490840118,556961.2616721633
482677840429,506378.59347715456
482791836625,279330.02816855634
483130840965,566291.6142746952
483672841146,1925860.6115727602
483765841835,398706.3608103458
483789840364,673740.6192633946
484289840584,339799.4713009461
484411841271,547431.9462275457
484837841207,395200.69778061594
484947840722,789020.2807765848
484957841994,874964.8361214276
485091841660,1445410.265746538
485867866238,11221.347375903788
486086843605,462671.7527323541
487566840364,0.0
488403841800,420354.8929823691
490080842381,275046.583241333
493190847369,12560.382996318405
508239854278,14090.09603701872
617,842.9518505216281
3626,1848.6572461979113
5817,690.8651121000041
6228,1737.8315029271366
6522,1807.7259803646016
6534,751.1740791290786
7903,644.872951100065
10353,795.3625132943523
10713,1044.4451228730097
11526,1715.5679372113277
12831,1037.751143278947
12985,774.3949059163805
15794,939.6178274034272
20589,584.0390007045488
21780,844.6969771168662
112217100365,606.6107711578461
112217100367,659.2868096801944
112217100381,545.8003482592452
112217100445,566.9260370738413
112217100465,613.4310256210007
112217100466,922.1490413361528
112217100468,662.6686701182407
112217100489,623.9977636369696
112217100492,774.3767480756188
112217100498,974.853120780841
112217100503,722.7210735692898
112217100519,765.1275622671161
112217100523,885.0660271749607
112217100524,963.507602011089
112217100614,1886.27689270872
112217100622,865.9146685057682
112217100625,1592.0148267520392
112217100628,917.1108393589482
112217100629,1497.0052769860806
112217100636,1009.3003600976477
112217100639,1734.179888102833
112217100666,1504.0408821338028
112217100668,1035.0811397823145
112217100678,1579.2958671752208
112217100680,1879.7621096811622
366050904621,451.1356196130597
370640881622,889.8114558394274
371094881812,1362.1672845512992
373224893625,398.86998955132947
376346890898,755.2594324438805
377158890270,727.6607265215324
377628890108,738.3310273465634
377659890046,670.8167734767756
377659890356,731.7147977693572
377844893247,470.5028139497314
378043893046,606.2968759124153
378329885872,932.4926357347913
378545899428,971.9903044339832
378594902311,513.5455855189464
378625900138,588.2418057482553
378702902344,423.54280022481464
378732898794,310.9510171956107
378898903149,615.9250937574211
378980902803,599.5920022024965
378994894882,567.395362196078
379005902304,459.21649358270145
379059902300,490.59683370131285
379109895156,499.45084740876837
379162902738,622.7748010116616
379184902168,386.81362368866365
379274902737,605.0964098303862
379389902171,369.8423681546393
379468902294,579.4172175323714
379573893820,1183.7312568087975
379593914399,974.999962445519
379848887189,870.6309832155538
379854902736,551.3540284468787
379943889810,1387.0832386764312
380240903104,971.4218133291962
380398904787,945.6493127804499
380629905001,1041.1386616571588
380731886095,1515.6778025197082
380858886543,465.59291013689614
381270905897,625.0379502359543
381365917425,620.8578140623775
381424892852,1734.7270513780265
381473896894,501.0826837154917
381571916049,437.4339857050193
381775898805,620.206847337872
381874892447,1825.286161005079
381908898782,536.959252798069
381932916205,673.6993742865996
382038898986,639.3195662048677
382233889755,1267.2393887428914
382289896531,513.5568392638002
382386906689,219.5953721387536
382637907242,1077.1718091113357
382681906783,1232.0997706655248
382723893104,1579.6733166523777
382743906275,1255.3731682769485
382815905818,198.15351670152515
382845914013,530.4664689435041
382898893584,863.6534634510588
382934897106,603.4101845891105
382940906762,411.686320937212
382959906334,894.3416382871761
383134893028,625.2613473007494
383173903243,596.9672585546873
383174893301,528.2857420408749
383226890204,1773.4101949428627
383251905340,643.3474737181432
383278916169,649.0353148920224
383290896418,238.06618012689438
383291888609,477.82129922776767
383293889059,477.82129922776767
383317906741,672.2466615589748
383328892827,1339.243554290093
383409888313,1554.6472683199056
383418906619,509.8461711866601
383475888737,477.82129922776767
383476888542,477.82129922776767
383476888676,477.82129922776767
383476888921,477.82129922776767
383478889116,465.4649715752792
383488888348,1400.354867659586
383518913964,641.958348968119
383531893153,402.9721341822232
383575914162,546.1959742849002
383613914422,552.5601951101594
383624915256,374.6403360088961
383635914938,749.3614470152668
383645893806,563.8507084710498
383662906468,646.3716060619365
383665889056,465.4649715752792
383677905746,1038.2555428211522
383697906080,1047.5122455489673
383815896479,534.1431573058868
383819896687,527.5221173744465
383820896574,635.431305131711
383849906387,1543.1090492215349
383964906237,511.8936326990657
384148896441,486.0185335727453
384149896540,535.5180288803164
384228896722,500.1612465177656
384272896240,605.487539202821
384487896707,596.0485011150395
384994893502,590.9012823066947
385203893489,590.3834276009181
385212896262,422.03076512514457
386345883904,762.2934467133088
386575883961,1208.4461310565862
386591898567,1271.1864405011593
386618883811,1386.5635399297807
386714898882,478.4825085577053
386767898063,537.5176919082633
387013896321,716.1831031483457
387072898899,425.54617431285385
387386896298,552.8580597426221
387498898982,525.9829475766993
387544896367,973.1840738749344
387768896295,458.7887526190725
387827902827,376.46823512954944
387969896266,576.900752654665
388116896270,944.2881439296876
388245895753,616.2369232803784
388330896803,389.964714968601
388390902513,778.3264968377304
388666899207,730.8253991531325
389243898916,243.31456972263467
389467884701,678.8062567261929
389503884266,433.31828127541235
389635902693,282.8726120493123
389944902851,559.5839773125916
390311902842,584.5759140068097
391869896539,779.3706453021845
392185910796,1907.5841111597533
392795896526,590.034703712492
393224906041,585.555675858634
393288907341,678.6061464525058
393856898509,593.2226781438712
394741908728,355.3145807839951
394973908625,494.3134630490822
395110896141,692.7525039800921
395346837868,803.7954086247662
395399896202,552.8650296810509
395704895544,1204.8137738668743
395978908712,393.3337576391625
396735895882,560.5908379597558
396798905808,197.60205365377112
397132892399,1207.6227417033372
398444886458,605.2396127759328
398471885679,350.1546386218889
398504886181,211.18657728891299
398712886270,377.4238678668766
398795887708,1532.454576564397
398839886227,164.59916232519873
398948898861,764.7638404773451
398992911908,774.0079906883942
399051911334,370.80853136695237
399085909786,797.967207954477
399087896452,591.9215507591014
399153886268,518.5742987617887
399203910375,304.15354452356706
399207912060,491.2220218096328
399216910632,591.3805573959464
399268899495,265.2765092570407
399332887733,691.82218123155
399340886990,1062.2637711357395
399371886150,811.0340490229821
399397889583,650.4358137016395
399400891311,596.863060928703
399411901204,879.983118379739
399441890050,721.138750143945
399441911856,774.4015151680887
399649887700,669.4343514869526
399655887107,943.928701382257
399680901132,789.3212787673071
399687886326,244.62662992542857
399701899576,919.4606864173039
399735900940,663.0568898157927
399746901791,882.0241316715549
399759899025,218.1450170010739
399767913480,1390.6141696022503
399778912746,509.19047392810694
399938887042,1000.3225398790909
399946906676,664.1492615494604
399989897561,573.3811490771126
400046910437,469.18116413136937
400062909942,674.7723972891924
400141910411,281.95845565831905
400186910666,823.0795058369292
400195909633,427.56862986156614
400213886331,675.0830345609521
400237911660,598.758731118096
400366886694,530.3407130660054
400633893574,1537.5642601275165
400961886303,609.5067615455624
401184886378,210.4496191741797
401333887884,667.5839203518897
401514840550,304.5531997525173
401573885390,534.4697450734485
402252917842,878.2331443671583
402257918661,712.8432135771311
402306884699,685.4831493617629
402392916826,562.4398181661111
402555885228,1254.6574938283472
402691895849,847.5373558619223
402731916972,1374.1492632894551
402847884286,777.5607050711113
402850883520,704.1513808964737
402885884809,1345.1475232897756
403049895823,668.8219028939443
403109916945,765.110257706445
403199883178,836.679124576037
403267883561,860.2917969009104
403269883441,549.0043902632437
403273883722,607.839347327839
403274884028,807.7248758227055
403283916845,720.9029974981518
403609884896,534.9841447293451
403613913834,435.4145496200493
403740895674,1485.5084433604718
403753912665,899.0805226515514
403772913397,1184.205507330656
403898883039,351.58351900091975
403899912161,1040.5203354985981
403904914860,795.374426916005
403918885283,674.2362714214131
403977914508,549.289605169962
403998913694,538.3572530173211
404032895611,794.7181599520517
404178883880,405.58703494648046
404414885313,616.5677896608614
404660884630,474.7270512883062
404694882609,958.4789510704954
405076882361,842.6102727931216
406262885408,292.7307241447631
406488895797,441.432150606767
406494893410,354.2268167226059
406759885305,731.2379060438886
406994885305,482.7844585440778
407346893402,835.9309747939792
408428903392,1515.9880610834693
409207885246,555.8043592216981
409622904665,774.3102464063119
409646904982,938.0037210327215
409818905464,518.4611940873335
409865883925,1278.6496289502502
410033898757,268.75882384656535
410061918297,649.0399374423068
410167905407,884.3464007730871
410249916907,521.5682729717316
410423918765,616.692773869173
410701919036,502.2890469393032
410815919034,215.8962498952267
410885918448,1450.746120746168
410968918971,919.7569992513578
411125905466,1002.5885770302957
411319896095,492.4953829845139
411629916309,391.47344531160456
411989890809,862.6612631180817
412387921628,633.6977798836106
412481921416,345.2719818769128
412616893126,485.34219690116026
412841892459,685.0919856157204
412859892300,586.7621239426306
412912892777,522.2967714652141
412927892877,474.91868309939593
413088939138,1765.5840315503572
413569879736,1493.6520749031538
414899895553,335.93473712673887
414972893466,181.5710258513912
415184879552,1201.2658445681109
415259892124,469.99364006435513
415268895308,279.0515430343002
415274894894,658.181968002797
415553879956,435.9198471826624
415829821101,607.4119052420491
416202879924,496.3523323427156
416286895731,1024.499057680709
416466890846,602.5441446281037
417447839836,402.6709535368107
417535893220,546.5908736766755
417545895824,684.2749037073861
417569898723,191.14897984025023
417620893202,633.9361525131936
417753879625,492.10423404909227
417836903641,792.9144988971996
417899895169,671.6933619561325
417901891827,560.1076361382325
417946821370,459.9059617849696
417962894177,341.92977970079727
417978894506,347.5732135885479
418157898450,480.7418088516368
418213840624,604.8952264333527
418332840576,506.09319575258615
418358879453,452.5179292783094
418596916009,510.4385589987408
418627845966,575.8260329944825
418719846243,873.798743925124
418772817957,687.1654099607482
418772879441,891.3825335799816
418957907930,474.5907738011496
418964841435,503.05916827558724
419043905998,513.7348103425848
419071908316,422.64272298421105
419133838617,585.5853792237947
419146906332,657.6539457655376
419171906097,579.3083587605689
419172907503,695.0040010568906
419178904335,649.7023120084438
419190846190,687.6485981161203
419223908632,575.3294327635908
419250837603,762.1153308517034
419276908315,635.7157089564162
419370907251,316.4669693221747
419390906146,561.109909163234
419396904071,729.4473471953246
419416906428,604.9113271892726
419427908664,548.9664585311153
419456907708,479.852881244385
419505908588,567.5928971653236
419568905939,496.8851809465072
419588844344,288.8674972588379
419601844009,1282.8965705823823
419605906904,567.3772969236908
419661844664,505.31274189460834
419706906043,639.0660082608657
419708851480,509.2942594935312
419709906644,536.459302554397
419714902309,276.22383214757485
419753904000,826.1689726484713
419763903887,776.9939273038876
419820815813,567.7379623897692
419835893421,544.2506487905308
419848893202,593.9185697983704
419855908751,778.1027729499691
419958839869,473.43593388303157
419964883517,1139.2399476103737
419985883142,584.4087903005329
420010882869,979.9251910027549
420025837077,485.5070585567349
420055844284,1264.0058247961304
420084902076,446.5644336980991
420140909364,1421.691330200309
420149837843,452.47300710186954
420200837898,418.8153790281853
420272876980,648.8999046583808
420296902155,581.8931806557293
420308843303,487.97928696839676
420317837141,618.5444688943189
420321877170,527.2322310544838
420333839494,644.5559243606245
420340877544,930.4698983936458
420342884206,704.4341216488408
420352895186,550.5345700642349
420444877112,575.8644792450574
420454895125,557.4220994893568
420486897586,837.9234318570406
420516903781,357.76098202687933
420540879743,1612.4897183279015
420592893796,586.6601073831021
420606915239,640.0713608924117
420624841495,388.6076648623952
420632896767,585.6592859683984
420641901507,684.9597196933669
420655901403,505.0819060642677
420718840926,411.1978245368229
420719882301,629.9336170300253
420729881816,679.769616380522
420732840079,415.2952390825089
420760837872,292.11596340461847
420779904845,428.66236898949006
420796894370,1150.909130171031
420801902153,599.9999935224408
420826884325,604.8117366352908
420827894871,566.7083243100989
420853904909,626.7045341779515
420867835941,326.9542775577751
420884842921,499.3843269174029
420886894092,755.5603176188733
420892839078,436.76688478730915
420901905080,446.4178401449483
420918843288,714.7842643730493
420965814701,404.51908263238533
420967848821,786.0164664152782
421029904356,581.5409629459435
421034905304,622.371858586772
421049908561,598.3108901543344
421062905164,487.25219317277634
421083890853,392.6570333277827
421091843143,313.12966278828276
421156895767,516.6979925015751
421186878286,352.3983022924375
421236896091,713.9176823359952
421291865990,282.502614954443
421311841162,399.1662717363573
421334895712,695.3585320052582
421354906723,579.8399782453109
421449932901,615.5363814135644
421454908568,680.1462315181448
421464841625,511.4861873621086
421549895830,895.3061789403114
421557906591,519.7888260688572
421592932726,472.85558237201195
421594841414,402.3161537513703
421636841788,673.0251162104817
421649841284,647.7888686337841
421677836785,372.1662319766929
421685813818,502.2226031218052
421739907202,592.3490823088682
421758882779,1017.6163188177127
421761905567,643.692019575499
421785890494,485.8245526433931
421790907459,385.15833766432036
421815877872,230.35409694512353
421845838878,364.65636642014107
421875841141,397.4633592170625
421883878655,714.6088756694809
421887896067,544.1333590687589
421903837008,343.1403159483778
421914822687,1370.9455716114473
421924841217,468.76724980557685
422107839876,410.19136407318575
422173893124,407.9005410837342
422279836692,213.32115002245922
422316836931,905.7899654243387
422364893185,510.57433713517804
422488905927,820.7520500689882
422503905532,363.9709768373152
422596840410,433.4833017958042
422605885455,421.8686398200331
422686893119,674.4153158918652
422692896237,834.7965372466981
422718889340,649.6489122351717
422718895762,943.7780356389482
422753893342,543.5359211936627
422792898684,893.7531109315308
422941878481,345.268450447551
422942839624,281.4293606311257
423029903465,285.2614756874788
423096889619,492.8052898705881
423152884098,220.53143730382442
423153884656,493.9177512824733
423160878446,533.5588940665083
423184882752,618.8763054657575
423194885000,536.9341018768192
423198884256,460.01991806826686
423199894188,468.4794390389895
423203905648,855.9922480222384
423215894553,475.51637519198863
423230903102,521.4054829221702
423368839294,217.05659274091894
423376879571,579.3568847959664
423440880007,537.8448176162598
423484879098,688.9489856828992
423550878881,589.9782442069715
423554838919,254.4588492165637
423642903370,722.7309292714073
423701905891,472.28249814833873
423760891092,320.26142802465836
423786879892,509.94273081303606
423795878846,350.95299124292745
423807904325,562.822263508587
423833882798,186.98674112552334
423862878695,406.24720241526126
423867904001,639.0388688075733
423868903721,606.9751296755188
423870905005,608.5183214151688
423891905412,610.1293144372341
423898901171,347.27254389019777
423899905358,584.3945093115127
423933905161,576.3455562799433
423935905218,160.408198677353
423937906143,578.4734556270482
423940904199,553.1736722609862
423945896111,1104.6726837695246
423965903213,643.157953823884
423975904780,414.6741922974308
423975904897,294.46113226475796
423989838088,413.69595985818864
424022878939,877.0805121060519
424048847354,866.5374300022103
424054848227,519.1845539889903
424075840416,553.3559141737561
424097904183,481.7576136781148
424099903397,571.6285594181276
424099904674,560.316509517672
424100904045,683.1592564696534
424104904784,585.0375481462909
424106878805,529.6989316079543
424112904979,555.8342643599206
424125846899,466.97679118177854
424132907127,457.1077427790181
424148847924,550.137577383073
424154905471,257.72787599818895
424165902825,745.85005046714
424184879685,1065.5199789372514
424186879165,619.2413444129953
424236847386,814.885707396447
424339848081,822.9375235379366
424340879242,416.9362776980047
424341879777,543.4342255772369
424355878790,508.04256562285747
424375906832,401.10877942173033
424384902879,655.5057903724992
424397903876,385.9261020527462
424407846557,432.1983535498831
424426908211,379.31729517815023
424430906593,562.8535409776656
424432907568,537.4150177701708
424465906993,190.73704679443995
424477833057,848.7050990238346
424485848043,667.2012408048504
424487904204,563.5235422759267
424502903490,410.6023116074743
424505885194,484.96744974447995
424576900927,469.0347089825589
424593847183,990.832355254203
424619904175,484.14415420097004
424663903143,273.9054219774343
424663904268,379.3134621090553
424714904601,479.2285777724433
424737905905,648.9741923335606
424750908283,689.5902137170435
424779885230,397.73774285667366
424891898802,579.6126877796764
424940838000,600.0271656798944
424961809183,935.475658242204
424979904208,543.3141961506898
424980904318,561.6997229792162
425014904430,592.0420867399971
425015908711,492.56050656025667
425075904846,1331.4812234929038
425077906171,464.0268010948566
425098890010,456.53698370422745
425207847897,484.92374860787174
425243907130,504.11568875497926
425258914039,784.9957607093714
425291846894,807.9598806056204
425305907420,325.2175155990244
425309882602,530.2970167134202
425315838085,253.25722111687745
425320910418,472.95398807379877
425321847033,465.2089212044238
425324846552,379.6098360236223
425341909908,1036.1382729699626
425379907695,1333.140518449952
425408846651,205.70251104540037
425409893657,283.8128388280307
425410885410,241.14320071438235
425419910693,295.73380455376406
425455909103,959.8592721724071
425456898677,434.7254540917829
425480884585,1666.074158601361
425480909381,529.6883971464271
425481900775,1029.9411015063338
425502883927,539.5985174862892
425573898656,527.1899060731055
425643882570,372.51962896167265
425726877337,247.6370074901037
425750907714,1155.802664667291
425759940527,1311.8696561494605
425771846082,669.9881042616385
425847837619,473.3184258604451
425867846919,306.8554047796558
425891838765,330.97301190711613
425891911907,768.5801819901693
425953877116,345.69338097921616
425991838371,332.8168426186138
426077909154,406.3198093566923
426196821761,438.24608747136926
426288881190,496.26649560870396
426349879207,544.1549949102686
426394882541,563.6908092994443
426422895136,616.6473817470361
426449843312,574.0470662754557
426477892004,921.7071069467928
426493839104,667.9372836294649
426494881594,498.236353077915
426500879250,480.3202183653766
426546882417,481.527616902719
426572910020,1354.2541379931754
426717881523,687.1297707161661
426734880850,712.3781166474516
426789842900,556.4515484983236
426801881093,513.7068338226627
426844894709,603.1046398968821
426867895980,862.7360506872792
426908817542,1783.9529956749695
426919881420,288.7242682489462
426934833901,497.661016313914
427023885231,2115.389958575551
427030841893,541.494600387953
427042881178,705.4109198891676
427049843014,541.5754030592138
427062838050,509.41786760000696
427079894278,257.63347420641855
427091897096,607.9417729391266
427180819079,1008.524611975991
427187838123,748.0687714990316
427189841986,1108.750385862798
427216845104,1961.04919301008
427277843390,249.79457914037894
427304843098,640.3170731953377
427310842857,478.82194082498364
427388876700,525.7042737609357
427518839811,679.5437531666549
427613832811,343.0734907661905
427619885192,546.227646930366
427638842210,547.1270642583654
427638844868,781.3726856531422
427669817533,1606.845730472838
427699837447,399.5328462935675
427727844775,898.2845384971067
427732822766,341.0452325920393
427739842576,699.7218449371086
427754842294,608.9935747433235
427766819555,1343.6676264472837
427802832238,178.06461783455836
427817876548,542.7790231180345
427826840741,306.67870526802307
427862839606,323.6323703997968
427928890514,409.22485190427494
427957806470,980.606402705582
427978844472,1702.0385251632606
428005845114,592.7640055550793
428017845306,547.9935277119375
428073890506,579.9983465511425
428115806187,892.9215824464559
428215819099,1277.7048624902845
428297846128,800.7761473655248
428305818336,1359.502076532757
428415844138,581.3107574398235
428455896654,525.0336854906096
428511895681,564.309166813612
428645834929,430.11822929974744
428688882432,367.1323305709221
428693878790,467.5779654372148
428703881247,532.2209523798081
428751936958,1314.0385631814745
428768935857,546.2513322540676
428776840097,366.22272078230645
428798844388,1734.7034657765907
428842838190,276.4142282798236
428988935463,641.335313469902
429086893371,433.9427781458489
429121837780,400.02977787833777
429154815473,1808.9143806480913
429165937144,443.05739754133833
429372877474,302.1815414108875
429414818655,605.602464972749
429421877896,529.9412918366753
429426844878,1117.553930414044
429438936487,337.3356818429164
429441807163,360.0172606563974
429460936211,775.7535318022568
429646885466,390.3860319655691
429794877233,381.9474474201726
429814935840,659.5545263094175
429869888178,589.8637483319386
430002885228,482.8583440427539
430046836601,449.0592356958285
430060877161,468.17701625596413
430284840776,401.5736339704402
430403822095,519.4134556104705
430453934152,1009.90475104252
430454843344,469.58148637116955
430486877047,275.9724523456318
430565896052,537.2071495933037
430694877293,480.0405077322847
430810832910,748.831497007694
430894888242,373.3308408166754
431057882408,748.6913260819728
431075881754,467.4172083849591
431099892038,589.6328840453833
431138807802,1441.4188945263338
431144888805,518.7670375503305
431161892581,601.2548500810993
431188831670,865.1813015724405
431297877644,245.5403197980049
431327878385,1685.20584707065
431333881841,490.61575318308905
431361833244,1132.7612727252197
431364878161,591.5579631077678
431369882520,346.1933535955171
431389894464,324.6208840593775
431391831285,865.1813015724405
431399891245,399.61237872849705
431460882308,531.4628931752835
431545901553,178.84674464365966
431579900174,1135.7815168785176
431616831000,852.4528599219221
431764876644,477.3231400599809
431840812455,1674.151004657778
431908842284,209.5522485696657
431921877472,330.2692366258058
431958895769,455.75719711236235
431964900571,519.406636349599
431976846851,1894.171645059967
431977825251,843.3738685292585
431982899274,275.4818124412904
432090842023,338.2017000173692
432344845561,425.9716573261899
432397845375,507.37026752763296
432471933576,238.16283550351878
432504808098,574.6719803240917
432610843398,430.99165176072773
432634847225,872.8511498835855
432686890497,505.19277155455904
432955893131,243.37948036763277
433038844123,343.77788306580334
433167829349,1263.0256037935865
433272828499,575.1857396844225
433372828774,572.7590644208949
433389828284,202.09839768893627
433406898774,226.93513419432762
433416817656,1292.4847940120223
433462830592,673.1011762041176
433470830245,829.0658099669253
433590843691,955.1315517147951
433644830167,577.5129520405858
433648818518,748.399340923932
433663876545,479.26666342986357
433727877656,660.57002795548
433791830879,349.8925628716621
433796895527,627.3427767230279
433823836698,718.5255721740048
433907818920,559.9029802501979
433934878492,654.8954944546126
433951888750,596.8864165202655
434174913458,654.6640500262132
434199912814,383.98788996057596
434260895269,700.4736585235753
434304840646,543.0500225063448
434433880130,263.0377983332763
434446830172,237.30015283389102
434466840551,557.8998710986161
434485876092,435.3368107523519
434507821014,501.61761084131103
434548876160,349.2395463721299
434586840790,437.45785114635066
434635840311,591.6301176460381
434776877235,241.75851814605997
434777880088,368.032542451052
434818828333,1731.5914633758562
434882828030,1134.7631068793014
434961876071,590.0696926120963
435032876203,441.6633305378818
435092821271,491.61898628115574
435145813926,1293.2825078331218
435187876009,229.39775955464853
435244831835,741.8920697239859
435248813652,917.4128868410711
435291820991,862.0949320650942
435377831924,417.0587434799108
435381831652,258.37448741011
435466831704,248.47458834859577
435507814118,1292.3038318451877
435563815258,1700.4129689419944
435702888055,483.4439819077566
435707813885,1022.6283972758065
435763833346,1804.329810802407
435913921242,895.4504764712069
435964833397,380.13293738203424
435994910894,690.6243445505894
436027832362,866.6701019443536
436055820697,445.81899720514804
436077833259,805.7675750013643
436093841101,337.0062944888264
436133832121,618.2005486427979
436227833558,571.6424555936168
436248831065,202.36555152961597
436262877251,233.55857985744893
436317832394,707.7412495391641
436324833365,847.1839433526978
436329829671,382.55428553760635
436370881455,457.23018984171415
436385881653,301.626800367375
436391893650,577.5739856775735
436393878973,525.5253862548043
436427889016,583.5868587630273
436456889317,650.7641155628671
436460833287,596.302160173216
436553833017,504.74185920236596
436585881245,396.071812930852
436594880853,521.9527270328712
436600881705,427.7897727501996
436611876159,529.9234322698754
436615881558,315.3790398156776
436635881473,352.7791831580634
436736877249,468.5371056983955
436759833617,347.3866150133675
436815821637,483.3570976706078
436872831442,437.1400808192024
436883829693,363.9219837721223
436906910605,691.9427522763417
437003880103,569.4445082499576
437007815588,758.9534691016989
437098923293,588.4970363690776
437155829913,335.0921925283135
437220830119,1007.8383180799966
437312880112,590.7632380872761
437379832124,587.1010652235179
437389830063,866.6909529655735
437506877433,219.5218804664004
437528829673,318.0303465093016
437614880116,717.1917998275699
437779832953,471.9978253408965
437783830194,1313.977287728079
437880877496,363.52392620244984
438178923402,278.3978651899785
438271885130,409.2473225953358
438339830166,506.5971026826807
438550833040,441.1776637404494
438572833175,221.78860183112303
438724830776,541.0659211911033
438732831148,623.8344059405866
438749903165,449.16679296515235
438840832698,259.6703384706126
438876831832,545.6350620593795
438922887635,597.849694463823
438968888533,204.50782086614214
439019887458,548.0177741693497
439103841839,1892.6838228891104
439207829361,820.6182204041093
439223833719,1139.861627705167
439335829570,469.8519896142629
439402877421,652.470954464107
439524823105,630.262841272283
439721893005,1112.3999951030644
439818832822,386.5673635346539
439850831316,314.1643770804739
439858919529,570.2519349620353
439906831155,322.2595522120517
439940919467,398.3811321723444
439957830727,1000.1855156373623
439986883137,558.7367963297925
439996883034,549.0502473818375
440001884214,562.2182201798904
440230883150,667.7258889461646
440300895123,1339.6109856926419
440340884686,290.5911013916699
440363833770,583.935228202369
440375884133,337.14896493925136
440436882949,753.887972146101
440437831007,1236.7206146077506
440455842733,384.36250925221896
440505917269,187.00288684534974
440509879873,434.84224842769
440531918062,826.7380263597953
440551885142,333.33421050682193
440648884069,412.3818738745744
440779877280,193.71822804080296
440948917655,928.8837985616724
441078830539,1257.8760177014578
441183877247,270.96849700381995
441205808213,366.3589737686845
441281894457,476.41007275626794
441405832612,397.9135319749844
441502877684,358.1353609090552
441524832707,474.21628519832274
441541884154,1289.226802922949
441592876267,805.0018332856351
441593894246,898.8331833557035
441627899238,503.7547390762365
441630898770,220.96085726419585
441759833953,263.23511015445115
441795881232,663.0692330407932
441796833510,482.7640047044211
441826885917,633.1177439450832
441870887265,537.4554831911486
441879886485,542.4018791475784
441913833737,439.3412660524075
441916897774,520.5805691034833
441919899013,626.7530077672496
442001841963,615.0526014989578
442094879424,647.3935719281361
442181841991,361.6386982922048
442301879765,1097.4744275433632
442364884754,1182.5887356549115
442460874281,674.7401795039472
442470874133,544.6909943663578
442493908355,639.337831019179
442549922843,505.27811421578207
442583883340,395.0237182656443
442625879106,514.7223085971148
442650879899,222.62879092895434
442672879459,591.3205347362166
442689908495,451.452460123661
